employee_id,sector,Gender,Age,role,Hire_Date,Years_At_Company,Education_Level,quality_score,Monthly_Salary,Work_Hours_Per_Week,Projects_Handled,Overtime_Hours,Sick_Days,Remote_Work_Frequency,Team_Size,development_score,Promotions,Employee_Satisfaction_Score,Resigned,date,output_score,performance_status,performance_drivers,employee_explanation,strengths
46123,HR,Female,47,Engineer,2020-05-27 08:03:05.556036,4,Bachelor,5,9000.0,59,45,19,14,75,14,74,0,2.84,False,2024-12-31,40.22046774914345,Needs Improvement,"['Lower productivity relative to workload', 'High number of sick days affecting consistency']","{'status': 'Needs Improvement', 'summary': ""Your performance for the selected period is classified as 'Needs Improvement'."", 'drivers': ['Lower productivity relative to workload', 'High number of sick days affecting consistency'], 'recommended_actions': ['Review workload planning and focus on prioritising high-impact tasks.', 'Discuss workload balance or wellbeing support with your manager to improve consistency.'], 'strengths': ['Strong quality of work']}",['Strong quality of work']
49369,IT,Male,40,Engineer,2015-05-16 08:03:05.556036,9,Bachelor,4,8400.0,33,28,22,1,75,1,30,1,4.83,False,2024-12-31,38.96103896103896,Needs Improvement,['Lower productivity relative to workload'],"{'status': 'Needs Improvement', 'summary': ""Your performance for the selected period is classified as 'Needs Improvement'."", 'drivers': ['Lower productivity relative to workload'], 'recommended_actions': ['Review workload planning and focus on prioritising high-impact tasks.'], 'strengths': ['Strong quality of work', 'Good attendance consistency']}","['Strong quality of work', 'Good attendance consistency']"
1333,HR,Male,32,Analyst,2015-09-11 08:03:05.556036,8,High School,2,4800.0,39,3,4,7,75,19,76,2,3.75,False,2024-12-31,4.479840716774515,Needs Improvement,"['Lower productivity relative to workload', 'Quality score below expected level']","{'status': 'Needs Improvement', 'summary': ""Your performance for the selected period is classified as 'Needs Improvement'."", 'drivers': ['Lower productivity relative to workload', 'Quality score below expected level'], 'recommended_actions': ['Review workload planning and focus on prioritising high-impact tasks.', 'Focus on accuracy and seek feedback or refresher training to improve quality.'], 'strengths': ['Maintaining baseline performance']}",['Maintaining baseline performance']
2361,Marketing,Male,36,Engineer,2022-12-10 08:03:05.556036,1,Bachelor,2,7200.0,40,22,15,2,50,7,70,0,3.05,False,2024-12-31,28.356605800214822,Needs Improvement,"['Lower productivity relative to workload', 'Quality score below expected level']","{'status': 'Needs Improvement', 'summary': ""Your performance for the selected period is classified as 'Needs Improvement'."", 'drivers': ['Lower productivity relative to workload', 'Quality score below expected level'], 'recommended_actions': ['Review workload planning and focus on prioritising high-impact tasks.', 'Focus on accuracy and seek feedback or refresher training to improve quality.'], 'strengths': ['Good attendance consistency']}",['Good attendance consistency']
82418,HR,Female,27,Manager,2019-08-07 08:03:05.556036,5,Bachelor,1,6600.0,56,45,1,11,0,1,93,2,1.87,False,2024-12-31,48.76286797905003,Needs Improvement,"['Lower productivity relative to workload', 'Quality score below expected level', 'High number of sick days affecting consistency']","{'status': 'Needs Improvement', 'summary': ""Your performance for the selected period is classified as 'Needs Improvement'."", 'drivers': ['Lower productivity relative to workload', 'Quality score below expected level', 'High number of sick days affecting consistency'], 'recommended_actions': ['Review workload planning and focus on prioritising high-impact tasks.', 'Focus on accuracy and seek feedback or refresher training to improve quality.', 'Discuss workload balance or wellbeing support with your manager to improve consistency.'], 'strengths': ['Maintaining baseline performance']}",['Maintaining baseline performance']
45149,Sales,Female,26,Consultant,2018-01-05 08:03:05.556036,6,Master,4,7700.0,38,21,22,10,50,1,9,2,1.16,False,2024-12-31,26.239067055393583,Needs Improvement,['Lower productivity relative to workload'],"{'status': 'Needs Improvement', 'summary': ""Your performance for the selected period is classified as 'Needs Improvement'."", 'drivers': ['Lower productivity relative to workload'], 'recommended_actions': ['Review workload planning and focus on prioritising high-impact tasks.'], 'strengths': ['Strong quality of work']}",['Strong quality of work']
7842,HR,Male,46,Technician,2020-02-26 08:03:05.556036,4,PhD,4,4900.0,56,21,25,1,25,11,55,2,1.11,False,2024-12-31,18.769551616266945,Needs Improvement,['Lower productivity relative to workload'],"{'status': 'Needs Improvement', 'summary': ""Your performance for the selected period is classified as 'Needs Improvement'."", 'drivers': ['Lower productivity relative to workload'], 'recommended_actions': ['Review workload planning and focus on prioritising high-impact tasks.'], 'strengths': ['Strong quality of work', 'Good attendance consistency']}","['Strong quality of work', 'Good attendance consistency']"
86291,Operations,Male,45,Specialist,2023-08-12 08:03:05.556036,1,Bachelor,1,4950.0,37,15,1,2,50,13,3,1,1.1,False,2024-12-31,24.48979591836735,Needs Improvement,"['Lower productivity relative to workload', 'Quality score below expected level', 'Limited recent training or development activity']","{'status': 'Needs Improvement', 'summary': ""Your performance for the selected period is classified as 'Needs Improvement'."", 'drivers': ['Lower productivity relative to workload', 'Quality score below expected level', 'Limited recent training or development activity'], 'recommended_actions': ['Review workload planning and focus on prioritising high-impact tasks.', 'Focus on accuracy and seek feedback or refresher training to improve quality.', 'Consider completing relevant training to strengthen skills and performance.'], 'strengths': ['Good attendance consistency']}",['Good attendance consistency']
36035,Legal,Female,52,Specialist,2016-12-07 08:03:05.556036,7,High School,4,6300.0,43,10,18,7,75,6,35,1,1.69,False,2024-12-31,11.773940345368917,Needs Improvement,['Lower productivity relative to workload'],"{'status': 'Needs Improvement', 'summary': ""Your performance for the selected period is classified as 'Needs Improvement'."", 'drivers': ['Lower productivity relative to workload'], 'recommended_actions': ['Review workload planning and focus on prioritising high-impact tasks.'], 'strengths': ['Strong quality of work']}",['Strong quality of work']
18146,HR,Female,51,Consultant,2024-06-21 08:03:05.556036,0,Bachelor,1,6050.0,35,1,2,0,0,7,56,0,4.63,True,2024-12-31,1.7006802721088434,Needs Improvement,"['Lower productivity relative to workload', 'Quality score below expected level']","{'status': 'Needs Improvement', 'summary': ""Your performance for the selected period is classified as 'Needs Improvement'."", 'drivers': ['Lower productivity relative to workload', 'Quality score below expected level'], 'recommended_actions': ['Review workload planning and focus on prioritising high-impact tasks.', 'Focus on accuracy and seek feedback or refresher training to improve quality.'], 'strengths': ['Good attendance consistency']}",['Good attendance consistency']
70746,Operations,Male,52,Manager,2018-04-16 08:03:05.556036,6,Master,2,7200.0,55,23,10,2,50,8,58,0,3.19,False,2024-12-31,23.46938775510204,Needs Improvement,"['Lower productivity relative to workload', 'Quality score below expected level']","{'status': 'Needs Improvement', 'summary': ""Your performance for the selected period is classified as 'Needs Improvement'."", 'drivers': ['Lower productivity relative to workload', 'Quality score below expected level'], 'recommended_actions': ['Review workload planning and focus on prioritising high-impact tasks.', 'Focus on accuracy and seek feedback or refresher training to improve quality.'], 'strengths': ['Good attendance consistency']}",['Good attendance consistency']
78804,Marketing,Male,49,Consultant,2021-09-03 08:03:05.556036,3,High School,5,8250.0,44,13,3,13,0,19,60,2,4.07,False,2024-12-31,17.492711370262388,Needs Improvement,"['Lower productivity relative to workload', 'High number of sick days affecting consistency']","{'status': 'Needs Improvement', 'summary': ""Your performance for the selected period is classified as 'Needs Improvement'."", 'drivers': ['Lower productivity relative to workload', 'High number of sick days affecting consistency'], 'recommended_actions': ['Review workload planning and focus on prioritising high-impact tasks.', 'Discuss workload balance or wellbeing support with your manager to improve consistency.'], 'strengths': ['Strong quality of work']}",['Strong quality of work']
94236,Finance,Female,34,Specialist,2023-08-26 08:03:05.556036,1,High School,2,5400.0,40,17,14,0,100,16,32,1,3.18,False,2024-12-31,22.14502822405558,Needs Improvement,"['Lower productivity relative to workload', 'Quality score below expected level']","{'status': 'Needs Improvement', 'summary': ""Your performance for the selected period is classified as 'Needs Improvement'."", 'drivers': ['Lower productivity relative to workload', 'Quality score below expected level'], 'recommended_actions': ['Review workload planning and focus on prioritising high-impact tasks.', 'Focus on accuracy and seek feedback or refresher training to improve quality.'], 'strengths': ['Good attendance consistency']}",['Good attendance consistency']
52491,Finance,Female,26,Developer,2021-09-12 08:03:05.556036,2,Bachelor,5,7500.0,40,25,10,8,75,3,14,0,3.67,False,2024-12-31,34.013605442176875,Needs Improvement,['Lower productivity relative to workload'],"{'status': 'Needs Improvement', 'summary': ""Your performance for the selected period is classified as 'Needs Improvement'."", 'drivers': ['Lower productivity relative to workload'], 'recommended_actions': ['Review workload planning and focus on prioritising high-impact tasks.'], 'strengths': ['Strong quality of work']}",['Strong quality of work']
88895,IT,Male,54,Developer,2022-11-03 08:03:05.556036,1,High School,5,7500.0,44,5,15,2,25,6,72,0,2.0,False,2024-12-31,5.944125222904695,Needs Improvement,['Lower productivity relative to workload'],"{'status': 'Needs Improvement', 'summary': ""Your performance for the selected period is classified as 'Needs Improvement'."", 'drivers': ['Lower productivity relative to workload'], 'recommended_actions': ['Review workload planning and focus on prioritising high-impact tasks.'], 'strengths': ['Strong quality of work', 'Good attendance consistency']}","['Strong quality of work', 'Good attendance consistency']"
59269,HR,Male,28,Specialist,2022-11-25 08:03:05.556036,1,High School,3,5850.0,50,5,16,3,75,10,34,1,1.83,False,2024-12-31,5.277973258268825,Needs Improvement,['Lower productivity relative to workload'],"{'status': 'Needs Improvement', 'summary': ""Your performance for the selected period is classified as 'Needs Improvement'."", 'drivers': ['Lower productivity relative to workload'], 'recommended_actions': ['Review workload planning and focus on prioritising high-impact tasks.'], 'strengths': ['Good attendance consistency']}",['Good attendance consistency']
19663,Marketing,Female,57,Manager,2018-01-16 08:03:05.556036,6,High School,2,7200.0,44,22,14,1,25,11,64,2,4.59,False,2024-12-31,26.410564225690276,Needs Improvement,"['Lower productivity relative to workload', 'Quality score below expected level']","{'status': 'Needs Improvement', 'summary': ""Your performance for the selected period is classified as 'Needs Improvement'."", 'drivers': ['Lower productivity relative to workload', 'Quality score below expected level'], 'recommended_actions': ['Review workload planning and focus on prioritising high-impact tasks.', 'Focus on accuracy and seek feedback or refresher training to improve quality.'], 'strengths': ['Good attendance consistency']}",['Good attendance consistency']
